ts_event,bid_fill,ask_fill,Signed Volume,price,best_bid,best_ask,mid_price
2024-10-22 16:37:02,15369.0,7847.0,7522.0,234.29,234.29,234.3,234.295
2024-10-22 16:37:03,230.0,1430.0,-1200.0,234.3,234.29,234.3,234.295
2024-10-22 16:37:04,5528.0,3715.0,1813.0,234.31,234.3,234.31,234.305
2024-10-22 16:37:05,403.0,467.0,-64.0,234.31,234.3,234.31,234.305
2024-10-22 16:37:06,6876.0,4677.0,2199.0,234.31,234.31,234.32,234.315
2024-10-22 16:37:07,1579.0,2213.0,-634.0,234.32,234.31,234.32,234.315
2024-10-22 16:37:08,1240.0,702.0,538.0,234.32,234.31,234.32,234.315
2024-10-22 16:37:09,5580.0,2564.0,3016.0,234.32,234.31,234.32,234.315
2024-10-22 16:37:10,13079.0,19906.0,-6827.0,234.29,234.28,234.29,234.285
2024-10-22 16:37:11,2933.0,2263.0,670.0,234.29,234.28,234.29,234.285
2024-10-22 16:37:12,6926.0,7801.0,-875.0,234.28,234.27,234.28,234.275
2024-10-22 16:37:13,11089.0,10869.0,220.0,234.27,234.27,234.29,234.28
2024-10-22 16:37:14,9302.0,1700.0,7602.0,234.27,234.27,234.29,234.28
2024-10-22 16:37:15,11205.0,22830.0,-11625.0,234.26,234.26,234.28,234.27
2024-10-22 16:37:16,10706.0,15219.0,-4513.0,234.27,234.26,234.28,234.27
2024-10-22 16:37:17,11108.0,11294.0,-186.0,234.26,234.26,234.27,234.265
2024-10-22 16:37:18,3198.0,6476.0,-3278.0,234.26,234.25,234.26,234.255
2024-10-22 16:37:19,8524.0,12042.0,-3518.0,234.28,234.27,234.28,234.275
2024-10-22 16:37:20,11573.0,7105.0,4468.0,234.28,234.28,234.29,234.285
2024-10-22 16:37:21,9299.0,12650.0,-3351.0,234.28,234.27,234.28,234.275
2024-10-22 16:37:22,6681.0,4630.0,2051.0,234.28,234.28,234.29,234.285
2024-10-22 16:37:23,5099.0,15529.0,-10430.0,234.27,234.27,234.28,234.275
2024-10-22 16:37:24,400.0,610.0,-210.0,234.28,234.27,234.28,234.275
2024-10-22 16:37:25,11673.0,9823.0,1850.0,234.27,234.27,234.28,234.275
2024-10-22 16:37:26,4241.0,10259.0,-6018.0,234.26,234.26,234.27,234.265
2024-10-22 16:37:27,400.0,539.0,-139.0,234.27,234.26,234.27,234.265
2024-10-22 16:37:29,5460.0,8101.0,-2641.0,234.23,234.23,234.24,234.235
2024-10-22 16:37:30,30172.0,36901.0,-6729.0,234.23,234.23,234.24,234.235
2024-10-22 16:37:31,9027.0,24782.0,-15755.0,234.22,234.22,234.23,234.225
2024-10-22 16:37:32,17838.0,10393.0,7445.0,234.23,234.22,234.23,234.225
2024-10-22 16:37:33,641.0,1147.0,-506.0,234.22,234.22,234.23,234.225
2024-10-22 16:37:34,5109.0,5999.0,-890.0,234.22,234.21,234.22,234.215
2024-10-22 16:37:35,5191.0,6642.0,-1451.0,234.22,234.22,234.24,234.23
2024-10-22 16:37:36,1549.0,1720.0,-171.0,234.23,234.21,234.23,234.22
2024-10-22 16:37:37,8630.0,430.0,8200.0,234.21,234.22,234.23,234.225
2024-10-22 16:37:38,3420.0,200.0,3220.0,234.22,234.22,234.23,234.225
2024-10-22 16:37:39,1105.0,0.0,1105.0,234.22,234.22,234.23,234.225
2024-10-22 16:37:40,1985.0,5732.0,-3747.0,234.22,234.21,234.22,234.215
2024-10-22 16:37:41,704.0,800.0,-96.0,234.22,234.21,234.22,234.215
2024-10-22 16:37:42,1168.0,6625.0,-5457.0,234.21,234.21,234.22,234.215
2024-10-22 16:37:43,12051.0,14605.0,-2554.0,234.21,234.2,234.21,234.205
2024-10-22 16:37:44,914.0,1995.0,-1081.0,234.21,234.2,234.21,234.205
2024-10-22 16:37:45,6040.0,5713.0,327.0,234.22,234.21,234.22,234.215
2024-10-22 16:37:46,39736.0,4224.0,35512.0,234.21,234.21,234.23,234.22
2024-10-22 16:37:47,19739.0,19305.0,434.0,234.23,234.23,234.24,234.235
2024-10-22 16:37:48,1519.0,10736.0,-9217.0,234.24,234.23,234.24,234.235
2024-10-22 16:37:49,6950.0,5573.0,1377.0,234.25,234.24,234.25,234.245
2024-10-22 16:37:50,8520.0,10350.0,-1830.0,234.25,234.24,234.25,234.245
2024-10-22 16:37:51,2040.0,7576.0,-5536.0,234.24,234.24,234.25,234.245
2024-10-22 16:37:53,583.0,1100.0,-517.0,234.24,234.24,234.25,234.245
2024-10-22 16:37:54,340.0,241.0,99.0,234.24,234.24,234.25,234.245
2024-10-22 16:37:55,12463.0,5986.0,6477.0,234.26,234.26,234.28,234.27
2024-10-22 16:37:56,14360.0,1197.0,13163.0,234.26,234.26,234.27,234.265
2024-10-22 16:37:57,8047.0,6212.0,1835.0,234.26,234.25,234.26,234.255
2024-10-22 16:37:58,1640.0,920.0,720.0,234.26,234.25,234.26,234.255
2024-10-22 16:37:59,4120.0,966.0,3154.0,234.26,234.25,234.26,234.255
2024-10-22 16:38:00,5039.0,556.0,4483.0,234.25,234.25,234.26,234.255
2024-10-22 16:38:01,830.0,100.0,730.0,234.25,234.25,234.26,234.255
2024-10-22 16:38:02,1120.0,210.0,910.0,234.25,234.25,234.26,234.255
2024-10-22 16:38:03,5653.0,3485.0,2168.0,234.26,234.26,234.27,234.265
2024-10-22 16:38:04,10895.0,12551.0,-1656.0,234.26,234.26,234.27,234.265
2024-10-22 16:38:05,695.0,7050.0,-6355.0,234.25,234.25,234.27,234.26
2024-10-22 16:38:06,1150.0,3120.0,-1970.0,234.27,234.25,234.27,234.26
2024-10-22 16:38:07,2310.0,1510.0,800.0,234.26,234.26,234.27,234.265
2024-10-22 16:38:08,9594.0,7452.0,2142.0,234.27,234.26,234.27,234.265
2024-10-22 16:38:09,7701.0,15827.0,-8126.0,234.28,234.27,234.29,234.28
2024-10-22 16:38:10,1564.0,10825.0,-9261.0,234.28,234.27,234.28,234.275
2024-10-22 16:38:11,2702.0,13429.0,-10727.0,234.28,234.27,234.28,234.275
2024-10-22 16:38:12,2950.0,9768.0,-6818.0,234.27,234.26,234.27,234.265
2024-10-22 16:38:13,308.0,824.0,-516.0,234.27,234.26,234.27,234.265
2024-10-22 16:38:14,1800.0,16191.0,-14391.0,234.27,234.26,234.27,234.265
2024-10-22 16:38:15,1599.0,3513.0,-1914.0,234.27,234.25,234.27,234.26
2024-10-22 16:38:16,20587.0,35925.0,-15338.0,234.23,234.22,234.23,234.225
2024-10-22 16:38:17,16464.0,33300.0,-16836.0,234.23,234.21,234.23,234.22
2024-10-22 16:38:19,1101.0,1720.0,-619.0,234.23,234.21,234.23,234.22
2024-10-22 16:38:20,9872.0,7555.0,2317.0,234.22,234.22,234.24,234.23
2024-10-22 16:38:21,3777.0,2537.0,1240.0,234.23,234.2,234.23,234.215
2024-10-22 16:38:22,8938.0,18984.0,-10046.0,234.2,234.2,234.22,234.21
2024-10-22 16:38:23,8377.0,9647.0,-1270.0,234.23,234.22,234.23,234.225
2024-10-22 16:38:24,13692.0,22723.0,-9031.0,234.21,234.21,234.23,234.22
2024-10-22 16:38:25,3123.0,12446.0,-9323.0,234.23,234.22,234.23,234.225
2024-10-22 16:38:26,5590.0,6044.0,-454.0,234.22,234.21,234.22,234.215
2024-10-22 16:38:27,2229.0,7604.0,-5375.0,234.21,234.2,234.21,234.205
2024-10-22 16:38:28,502.0,520.0,-18.0,234.21,234.2,234.21,234.205
2024-10-22 16:38:30,9019.0,7351.0,1668.0,234.21,234.2,234.21,234.205
2024-10-22 16:38:31,2515.0,727.0,1788.0,234.21,234.19,234.21,234.2
2024-10-22 16:38:32,4631.0,500.0,4131.0,234.2,234.2,234.21,234.205
2024-10-22 16:38:33,7228.0,830.0,6398.0,234.21,234.2,234.21,234.205
2024-10-22 16:38:34,517.0,300.0,217.0,234.2,234.2,234.21,234.205
2024-10-22 16:38:35,100.0,300.0,-200.0,234.21,234.2,234.21,234.205
2024-10-22 16:38:36,440.0,700.0,-260.0,234.2,234.2,234.21,234.205
2024-10-22 16:38:37,460.0,600.0,-140.0,234.19,234.19,234.21,234.2
2024-10-22 16:38:38,238.0,110.0,128.0,234.2,234.19,234.21,234.2
2024-10-22 16:38:39,4172.0,7409.0,-3237.0,234.2,234.19,234.2,234.195
2024-10-22 16:38:40,2865.0,4702.0,-1837.0,234.2,234.2,234.21,234.205
2024-10-22 16:38:41,1548.0,4255.0,-2707.0,234.2,234.19,234.2,234.195
2024-10-22 16:38:42,0.0,11320.0,-11320.0,234.2,234.19,234.2,234.195
2024-10-22 16:38:43,3737.0,15296.0,-11559.0,234.19,234.17,234.19,234.18
2024-10-22 16:38:44,2926.0,8536.0,-5610.0,234.18,234.17,234.18,234.175
2024-10-22 16:38:45,2720.0,18539.0,-15819.0,234.16,234.16,234.17,234.165
2024-10-22 16:38:46,525.0,7673.0,-7148.0,234.17,234.16,234.17,234.165
2024-10-22 16:38:47,867.0,802.0,65.0,234.17,234.16,234.17,234.165
2024-10-22 16:38:48,1621.0,839.0,782.0,234.16,234.16,234.17,234.165
2024-10-22 16:38:49,14493.0,14354.0,139.0,234.15,234.15,234.17,234.16
2024-10-22 16:38:50,1900.0,1500.0,400.0,234.15,234.15,234.16,234.155
2024-10-22 16:38:51,3055.0,2898.0,157.0,234.16,234.16,234.17,234.165
2024-10-22 16:38:52,5446.0,5592.0,-146.0,234.18,234.17,234.18,234.175
2024-10-22 16:38:53,2814.0,2799.0,15.0,234.18,234.18,234.2,234.19
2024-10-22 16:38:54,4515.0,1726.0,2789.0,234.19,234.18,234.19,234.185
2024-10-22 16:38:55,1708.0,839.0,869.0,234.19,234.17,234.19,234.18
2024-10-22 16:38:56,20800.0,6039.0,14761.0,234.19,234.17,234.19,234.18
2024-10-22 16:38:57,400.0,1044.0,-644.0,234.17,234.17,234.19,234.18
2024-10-22 16:38:59,6746.0,2668.0,4078.0,234.18,234.18,234.19,234.185
2024-10-22 16:39:00,2845.0,1562.0,1283.0,234.18,234.18,234.19,234.185
2024-10-22 16:39:01,3309.0,8854.0,-5545.0,234.19,234.18,234.19,234.185
2024-10-22 16:39:02,4890.0,6774.0,-1884.0,234.18,234.17,234.18,234.175
2024-10-22 16:39:03,8620.0,1070.0,7550.0,234.18,234.17,234.18,234.175
2024-10-22 16:39:05,25708.0,22219.0,3489.0,234.15,234.15,234.16,234.155
2024-10-22 16:39:06,6993.0,1410.0,5583.0,234.15,234.15,234.16,234.155
2024-10-22 16:39:07,801.0,250.0,551.0,234.16,234.15,234.16,234.155
2024-10-22 16:39:08,2900.0,800.0,2100.0,234.15,234.15,234.16,234.155
2024-10-22 16:39:09,2722.0,100.0,2622.0,234.15,234.15,234.16,234.155
2024-10-22 16:39:10,321.0,296.0,25.0,234.16,234.15,234.16,234.155
2024-10-22 16:39:11,5430.0,4060.0,1370.0,234.17,234.15,234.17,234.16
2024-10-22 16:39:12,700.0,3833.0,-3133.0,234.17,234.15,234.17,234.16
2024-10-22 16:39:13,4124.0,10472.0,-6348.0,234.17,234.16,234.17,234.165
2024-10-22 16:39:14,5301.0,3257.0,2044.0,234.17,234.16,234.17,234.165
2024-10-22 16:39:15,7557.0,10340.0,-2783.0,234.18,234.17,234.18,234.175
2024-10-22 16:39:16,5630.0,3889.0,1741.0,234.18,234.17,234.18,234.175
2024-10-22 16:39:17,1200.0,500.0,700.0,234.18,234.17,234.18,234.175
2024-10-22 16:39:18,2752.0,791.0,1961.0,234.19,234.17,234.19,234.18
2024-10-22 16:39:19,5074.0,3155.0,1919.0,234.18,234.18,234.19,234.185
2024-10-22 16:39:20,10479.0,4516.0,5963.0,234.21,234.2,234.21,234.205
2024-10-22 16:39:21,2843.0,3775.0,-932.0,234.21,234.21,234.23,234.22
2024-10-22 16:39:22,514.0,121.0,393.0,234.23,234.21,234.23,234.22
2024-10-22 16:39:23,2521.0,5672.0,-3151.0,234.23,234.22,234.23,234.225
2024-10-22 16:39:24,1487.0,1089.0,398.0,234.22,234.22,234.24,234.23
2024-10-22 16:39:25,4405.0,8722.0,-4317.0,234.21,234.21,234.22,234.215
2024-10-22 16:39:26,2172.0,7922.0,-5750.0,234.2,234.2,234.21,234.205
2024-10-22 16:39:27,25.0,1120.0,-1095.0,234.21,234.2,234.21,234.205
2024-10-22 16:39:28,3688.0,2688.0,1000.0,234.19,234.19,234.2,234.195
2024-10-22 16:39:29,8336.0,9493.0,-1157.0,234.19,234.19,234.2,234.195
2024-10-22 16:39:30,10830.0,5470.0,5360.0,234.19,234.19,234.21,234.2
2024-10-22 16:39:31,11989.0,16823.0,-4834.0,234.2,234.18,234.2,234.19
2024-10-22 16:39:32,3700.0,3120.0,580.0,234.17,234.18,234.2,234.19
2024-10-22 16:39:33,4172.0,2673.0,1499.0,234.18,234.18,234.2,234.19
2024-10-22 16:39:34,5901.0,13251.0,-7350.0,234.19,234.19,234.2,234.195
2024-10-22 16:39:35,23328.0,23104.0,224.0,234.19,234.18,234.2,234.19
2024-10-22 16:39:37,6248.0,5101.0,1147.0,234.19,234.19,234.21,234.2
2024-10-22 16:39:38,4552.0,942.0,3610.0,234.21,234.2,234.21,234.205
2024-10-22 16:39:39,4347.0,600.0,3747.0,234.21,234.2,234.21,234.205
2024-10-22 16:39:40,1495.0,10758.0,-9263.0,234.2,234.19,234.2,234.195
2024-10-22 16:39:42,405.0,822.0,-417.0,234.19,234.19,234.2,234.195
2024-10-22 16:39:43,500.0,495.0,5.0,234.2,234.19,234.2,234.195
2024-10-22 16:39:44,6046.0,2556.0,3490.0,234.2,234.2,234.21,234.205
2024-10-22 16:39:45,1306.0,1125.0,181.0,234.2,234.2,234.21,234.205
2024-10-22 16:39:46,100.0,1001.0,-901.0,234.21,234.2,234.21,234.205
2024-10-22 16:39:47,101.0,100.0,1.0,234.2,234.2,234.21,234.205
2024-10-22 16:39:48,507.0,111.0,396.0,234.21,234.2,234.21,234.205
2024-10-22 16:39:49,7.0,1828.0,-1821.0,234.21,234.2,234.21,234.205
2024-10-22 16:39:50,703.0,125.0,578.0,234.21,234.2,234.21,234.205
2024-10-22 16:39:52,631.0,425.0,206.0,234.21,234.2,234.21,234.205
2024-10-22 16:39:54,955.0,215.0,740.0,234.21,234.2,234.21,234.205
2024-10-22 16:39:55,430.0,325.0,105.0,234.21,234.2,234.21,234.205
2024-10-22 16:39:57,1170.0,223.0,947.0,234.2,234.2,234.21,234.205
2024-10-22 16:39:58,900.0,450.0,450.0,234.21,234.2,234.21,234.205
2024-10-22 16:40:00,9912.0,20135.0,-10223.0,234.24,234.23,234.24,234.235
2024-10-22 16:40:01,1704.0,10084.0,-8380.0,234.24,234.23,234.24,234.235
2024-10-22 16:40:02,505.0,3804.0,-3299.0,234.24,234.23,234.24,234.235
2024-10-22 16:40:03,1977.0,3392.0,-1415.0,234.24,234.23,234.24,234.235
2024-10-22 16:40:04,1615.0,6270.0,-4655.0,234.23,234.23,234.24,234.235
2024-10-22 16:40:05,405.0,828.0,-423.0,234.24,234.24,234.25,234.245
2024-10-22 16:40:06,8920.0,4718.0,4202.0,234.25,234.24,234.25,234.245
2024-10-22 16:40:07,11635.0,11338.0,297.0,234.24,234.24,234.25,234.245
2024-10-22 16:40:08,539.0,200.0,339.0,234.24,234.24,234.25,234.245
2024-10-22 16:40:09,803.0,3179.0,-2376.0,234.24,234.24,234.25,234.245
2024-10-22 16:40:10,1216.0,2809.0,-1593.0,234.24,234.24,234.25,234.245
2024-10-22 16:40:11,5504.0,3735.0,1769.0,234.26,234.25,234.26,234.255
2024-10-22 16:40:12,5393.0,12816.0,-7423.0,234.25,234.25,234.26,234.255
2024-10-22 16:40:13,300.0,572.0,-272.0,234.26,234.25,234.26,234.255
2024-10-22 16:40:14,1831.0,6739.0,-4908.0,234.25,234.24,234.25,234.245
2024-10-22 16:40:15,720.0,4012.0,-3292.0,234.25,234.24,234.25,234.245
2024-10-22 16:40:16,5898.0,3960.0,1938.0,234.26,234.25,234.26,234.255
2024-10-22 16:40:17,2757.0,6084.0,-3327.0,234.26,234.25,234.26,234.255
2024-10-22 16:40:18,3943.0,786.0,3157.0,234.26,234.25,234.26,234.255
2024-10-22 16:40:19,6446.0,10482.0,-4036.0,234.25,234.24,234.25,234.245
2024-10-22 16:40:20,6889.0,10885.0,-3996.0,234.25,234.23,234.25,234.24
2024-10-22 16:40:21,458.0,220.0,238.0,234.25,234.23,234.25,234.24
2024-10-22 16:40:22,500.0,1201.0,-701.0,234.23,234.23,234.25,234.24
2024-10-22 16:40:23,1126.0,5679.0,-4553.0,234.24,234.23,234.24,234.235
2024-10-22 16:40:24,792.0,6160.0,-5368.0,234.25,234.23,234.25,234.24
2024-10-22 16:40:25,4079.0,975.0,3104.0,234.24,234.24,234.25,234.245
2024-10-22 16:40:26,4555.0,620.0,3935.0,234.24,234.24,234.25,234.245
2024-10-22 16:40:27,2190.0,400.0,1790.0,234.24,234.24,234.25,234.245
2024-10-22 16:40:28,1051.0,13094.0,-12043.0,234.24,234.23,234.24,234.235
2024-10-22 16:40:29,120.0,6116.0,-5996.0,234.24,234.23,234.24,234.235
2024-10-22 16:40:30,309.0,2226.0,-1917.0,234.24,234.23,234.24,234.235
2024-10-22 16:40:31,311.0,1011.0,-700.0,234.24,234.23,234.24,234.235
2024-10-22 16:40:32,0.0,442.0,-442.0,234.24,234.23,234.24,234.235
2024-10-22 16:40:33,2413.0,35.0,2378.0,234.23,234.23,234.24,234.235
2024-10-22 16:40:34,3074.0,8885.0,-5811.0,234.24,234.22,234.24,234.23
2024-10-22 16:40:35,881.0,4404.0,-3523.0,234.24,234.22,234.24,234.23
2024-10-22 16:40:36,290.0,633.0,-343.0,234.22,234.22,234.24,234.23
2024-10-22 16:40:37,0.0,456.0,-456.0,234.24,234.22,234.24,234.23
2024-10-22 16:40:38,165.0,11243.0,-11078.0,234.24,234.23,234.24,234.235
2024-10-22 16:40:39,18652.0,1900.0,16752.0,234.23,234.23,234.24,234.235
2024-10-22 16:40:40,8820.0,7472.0,1348.0,234.25,234.25,234.26,234.255
2024-10-22 16:40:41,1670.0,740.0,930.0,234.25,234.25,234.26,234.255
2024-10-22 16:40:42,879.0,860.0,19.0,234.25,234.25,234.26,234.255
2024-10-22 16:40:43,994.0,2920.0,-1926.0,234.26,234.25,234.26,234.255
2024-10-22 16:40:44,520.0,1200.0,-680.0,234.25,234.25,234.26,234.255
2024-10-22 16:40:45,205.0,1710.0,-1505.0,234.26,234.25,234.26,234.255
2024-10-22 16:40:46,3688.0,5687.0,-1999.0,234.26,234.25,234.26,234.255
2024-10-22 16:40:47,730.0,137.0,593.0,234.26,234.25,234.26,234.255
2024-10-22 16:40:48,360.0,512.0,-152.0,234.25,234.25,234.26,234.255
2024-10-22 16:40:49,2627.0,7198.0,-4571.0,234.27,234.26,234.27,234.265
2024-10-22 16:40:50,3153.0,7204.0,-4051.0,234.27,234.27,234.28,234.275
2024-10-22 16:40:51,1600.0,7588.0,-5988.0,234.27,234.26,234.27,234.265
2024-10-22 16:40:52,5969.0,12706.0,-6737.0,234.27,234.26,234.27,234.265
2024-10-22 16:40:53,526.0,4142.0,-3616.0,234.27,234.26,234.27,234.265
2024-10-22 16:40:54,1131.0,8272.0,-7141.0,234.27,234.26,234.27,234.265
2024-10-22 16:40:55,5300.0,1052.0,4248.0,234.27,234.26,234.27,234.265
2024-10-22 16:40:56,6925.0,1200.0,5725.0,234.26,234.26,234.27,234.265
2024-10-22 16:40:57,7766.0,7735.0,31.0,234.3,234.28,234.3,234.29
2024-10-22 16:40:58,2715.0,1430.0,1285.0,234.28,234.28,234.29,234.285
2024-10-22 16:40:59,1800.0,877.0,923.0,234.29,234.28,234.29,234.285
2024-10-22 16:41:00,6816.0,7188.0,-372.0,234.3,234.29,234.3,234.295
2024-10-22 16:41:01,13899.0,11756.0,2143.0,234.3,234.28,234.3,234.29
2024-10-22 16:41:02,245.0,1449.0,-1204.0,234.3,234.28,234.3,234.29
2024-10-22 16:41:03,4320.0,6611.0,-2291.0,234.3,234.29,234.3,234.295
2024-10-22 16:41:04,2737.0,3846.0,-1109.0,234.3,234.28,234.3,234.29
2024-10-22 16:41:05,1311.0,2793.0,-1482.0,234.28,234.28,234.3,234.29
2024-10-22 16:41:06,4925.0,1110.0,3815.0,231.36,234.29,234.3,234.295
2024-10-22 16:41:07,3650.0,525.0,3125.0,234.29,234.29,234.3,234.295
2024-10-22 16:41:08,7816.0,3669.0,4147.0,234.3,234.3,234.31,234.305
2024-10-22 16:41:09,3928.0,12000.0,-8072.0,234.31,234.31,234.32,234.315
2024-10-22 16:41:10,8732.0,9885.0,-1153.0,234.34,234.33,234.34,234.335
2024-10-22 16:41:11,4451.0,6669.0,-2218.0,234.33,234.33,234.34,234.335
2024-10-22 16:41:12,2365.0,1024.0,1341.0,234.33,234.33,234.35,234.34
2024-10-22 16:41:13,120.0,0.0,120.0,234.33,234.33,234.35,234.34
2024-10-22 16:41:14,3299.0,9458.0,-6159.0,234.33,234.32,234.33,234.325
2024-10-22 16:41:15,23902.0,24922.0,-1020.0,234.27,234.26,234.27,234.265
2024-10-22 16:41:16,29427.0,22195.0,7232.0,234.26,234.24,234.26,234.25
2024-10-22 16:41:17,13311.0,16055.0,-2744.0,234.25,234.25,234.26,234.255
2024-10-22 16:41:18,5322.0,20305.0,-14983.0,234.25,234.24,234.25,234.245
2024-10-22 16:41:19,1604.0,13950.0,-12346.0,234.25,234.24,234.25,234.245
2024-10-22 16:41:20,11898.0,19347.0,-7449.0,234.23,234.23,234.24,234.235
2024-10-22 16:41:21,7477.0,11143.0,-3666.0,234.22,234.22,234.24,234.23
2024-10-22 16:41:22,7731.0,14112.0,-6381.0,234.22,234.22,234.23,234.225
2024-10-22 16:41:23,9877.0,18750.0,-8873.0,234.24,234.23,234.24,234.235
2024-10-22 16:41:24,400.0,1125.0,-725.0,234.23,234.23,234.24,234.235
2024-10-22 16:41:25,500.0,3595.0,-3095.0,234.23,234.23,234.24,234.235
2024-10-22 16:41:26,5085.0,21052.0,-15967.0,234.23,234.22,234.23,234.225
2024-10-22 16:41:27,13750.0,11511.0,2239.0,234.21,234.21,234.22,234.215
2024-10-22 16:41:28,7550.0,19733.0,-12183.0,234.21,234.21,234.22,234.215
2024-10-22 16:41:29,10130.0,3557.0,6573.0,234.23,234.22,234.23,234.225
2024-10-22 16:41:30,15910.0,23134.0,-7224.0,234.22,234.22,234.23,234.225
2024-10-22 16:41:31,8508.0,26511.0,-18003.0,234.25,234.24,234.25,234.245
2024-10-22 16:41:32,14934.0,9005.0,5929.0,234.25,234.24,234.26,234.25
2024-10-22 16:41:33,12911.0,8288.0,4623.0,234.27,234.25,234.27,234.26
2024-10-22 16:41:34,15495.0,10120.0,5375.0,234.25,234.25,234.26,234.255
2024-10-22 16:41:35,4352.0,1946.0,2406.0,234.25,234.25,234.27,234.26
2024-10-22 16:41:36,4454.0,9610.0,-5156.0,234.28,234.26,234.28,234.27
2024-10-22 16:41:37,1030.0,2954.0,-1924.0,234.27,234.27,234.28,234.275
2024-10-22 16:41:38,2970.0,1800.0,1170.0,234.28,234.28,234.29,234.285
2024-10-22 16:41:39,10276.0,6249.0,4027.0,234.29,234.27,234.29,234.28
2024-10-22 16:41:40,971.0,10479.0,-9508.0,234.29,234.28,234.29,234.285
2024-10-22 16:41:41,2964.0,6740.0,-3776.0,234.29,234.28,234.3,234.29
2024-10-22 16:41:42,608.0,670.0,-62.0,234.3,234.28,234.3,234.29
2024-10-22 16:41:43,908.0,3242.0,-2334.0,234.29,234.28,234.3,234.29
2024-10-22 16:41:44,2560.0,925.0,1635.0,234.3,234.28,234.3,234.29
2024-10-22 16:41:45,9308.0,3535.0,5773.0,234.29,234.29,234.3,234.295
2024-10-22 16:41:46,2172.0,1055.0,1117.0,234.29,234.29,234.3,234.295
2024-10-22 16:41:47,205.0,300.0,-95.0,234.29,234.29,234.3,234.295
2024-10-22 16:41:48,5920.0,5920.0,0.0,234.32,234.3,234.32,234.31
2024-10-22 16:41:49,18594.0,8125.0,10469.0,234.3,234.3,234.32,234.31
2024-10-22 16:41:50,5761.0,14502.0,-8741.0,234.34,234.31,234.33,234.32
2024-10-22 16:41:51,7086.0,1004.0,6082.0,234.31,234.31,234.33,234.32
2024-10-22 16:41:52,12476.0,27726.0,-15250.0,234.32,234.31,234.32,234.315
2024-10-22 16:41:53,12568.0,18731.0,-6163.0,234.32,234.31,234.32,234.315
2024-10-22 16:41:54,18820.0,10492.0,8328.0,234.33,234.32,234.33,234.325
2024-10-22 16:41:55,9100.0,1711.0,7389.0,234.33,234.32,234.33,234.325
2024-10-22 16:41:56,1625.0,2375.0,-750.0,234.33,234.32,234.33,234.325
2024-10-22 16:41:57,9040.0,5366.0,3674.0,234.32,234.31,234.32,234.315
2024-10-22 16:41:58,9479.0,13186.0,-3707.0,234.29,234.28,234.29,234.285
2024-10-22 16:41:59,1646.0,6030.0,-4384.0,234.29,234.28,234.3,234.29
2024-10-22 16:42:00,5285.0,2783.0,2502.0,234.29,234.29,234.3,234.295
2024-10-22 16:42:01,430.0,9561.0,-9131.0,234.3,234.28,234.3,234.29
2024-10-22 16:42:02,538.0,2757.0,-2219.0,234.29,234.28,234.29,234.285
2024-10-22 16:42:03,6649.0,8480.0,-1831.0,234.3,234.28,234.3,234.29
2024-10-22 16:42:04,1892.0,3121.0,-1229.0,234.28,234.28,234.29,234.285
2024-10-22 16:42:05,588.0,2396.0,-1808.0,234.29,234.28,234.29,234.285
2024-10-22 16:42:06,1172.0,2741.0,-1569.0,234.29,234.29,234.3,234.295
2024-10-22 16:42:07,1291.0,3423.0,-2132.0,234.29,234.29,234.3,234.295
2024-10-22 16:42:08,449.0,3696.0,-3247.0,234.29,234.28,234.29,234.285
2024-10-22 16:42:09,1109.0,2810.0,-1701.0,234.29,234.29,234.3,234.295
2024-10-22 16:42:10,12695.0,22124.0,-9429.0,234.26,234.25,234.26,234.255
2024-10-22 16:42:11,23429.0,17784.0,5645.0,234.29,234.28,234.29,234.285
2024-10-22 16:42:12,2555.0,5909.0,-3354.0,234.29,234.28,234.29,234.285
2024-10-22 16:42:13,27818.0,22196.0,5622.0,234.27,234.25,234.27,234.26
2024-10-22 16:42:14,15374.0,41321.0,-25947.0,234.28,234.27,234.28,234.275
2024-10-22 16:42:15,9373.0,10026.0,-653.0,234.29,234.28,234.29,234.285
2024-10-22 16:42:16,11072.0,9841.0,1231.0,234.3,234.29,234.3,234.295
2024-10-22 16:42:17,13034.0,4209.0,8825.0,234.29,234.28,234.29,234.285
2024-10-22 16:42:18,10192.0,5935.0,4257.0,234.28,234.27,234.28,234.275
2024-10-22 16:42:19,28044.0,16158.0,11886.0,234.29,234.28,234.29,234.285
2024-10-22 16:42:20,2933.0,2898.0,35.0,234.3,234.29,234.3,234.295
2024-10-22 16:42:21,960.0,1031.0,-71.0,234.3,234.29,234.3,234.295
2024-10-22 16:42:22,1060.0,6922.0,-5862.0,234.3,234.29,234.3,234.295
2024-10-22 16:42:23,4087.0,3533.0,554.0,234.3,234.29,234.3,234.295
2024-10-22 16:42:24,8058.0,7615.0,443.0,234.32,234.31,234.32,234.315
2024-10-22 16:42:25,1025.0,3872.0,-2847.0,234.32,234.31,234.32,234.315
2024-10-22 16:42:26,8316.0,6025.0,2291.0,234.14,234.32,234.33,234.325
2024-10-22 16:42:27,2855.0,2375.0,480.0,234.34,234.33,234.34,234.335
2024-10-22 16:42:28,1220.0,1480.0,-260.0,234.34,234.33,234.34,234.335
2024-10-22 16:42:29,800.0,1870.0,-1070.0,234.33,234.33,234.34,234.335
2024-10-22 16:42:30,5031.0,9812.0,-4781.0,234.34,234.33,234.34,234.335
2024-10-22 16:42:31,9282.0,4747.0,4535.0,234.34,234.34,234.36,234.35
